ID,c1.txt_sc0,c10.txt_sc0,c11.txt_sc0,c12.txt_sc0,c13.txt_sc0,c14.txt_sc0,c14.txt_sc1,c14.txt_sc2,c14.txt_sc3,c15.txt_sc0,c16.txt_sc0,c17.txt_sc0,c18.txt_sc0,c19.txt_sc0,c2.txt_sc0,c20.txt_sc0,c21.txt_sc0,c22.txt_sc0,c22.txt_sc1,c22.txt_sc2,c22.txt_sc3,c22.txt_sc4,c23.txt_sc0,c3.txt_sc0,c4.txt_sc0,c5.txt_sc0,c6.txt_sc0,c7.txt_sc0,c8.txt_sc0,c9.txt_sc0
52,2,3,0.277777778,47,100,100,0,0,0,100,100,1,1,53,1,7,0,50,100,-1,50,-1,0,0,0,0,0,3,2.4216666,1
40,0,6,0.25,105,44.444443,100,0,0,100,100,100,9,6,428,0,14,6,40,-1,-1,66,-1,40,0,0,0,0,4,10.121693,0
48,0,2,0.25,61,50,100,0,0,0,50,50,2,1,236,0,18,3,75,-1,-1,50,-1,0,0,0,0,0,4,8.178572,0
68,0,2,0.214285714,139,44.444443,100,0,0,0,100,100,9,32,146,0,21,20,90,-1,-1,50,100,50,0,0,0,0,5,1.8557115,0
24,0,0,0.375,169,71.42857,100,100,0,100,85.7142868,85.7142868,7,7,921,0.7,13,2,28,66,-1,100,100,44,0.3,1,0,0,4,6.9462366,0
50,0,0,0.666666667,36,50,100,0,0,100,100,100,2,2,95,0.5,9,1,100,-1,-1,66,-1,50,0.5,0,0,0,4,3.732143,0
50,0,1,0.285714286,78,33.333332,100,0,0,0,100,100,3,7,334,0.5,63,6,100,-1,-1,100,-1,66,0.5,1,0,1,6,9.548193,2
40,0,1,0.066666667,432,27.586206,100,0,0,0,75.86206818,68.96551514,29,61,486,0,110,4,97,100,-1,100,-1,59,0,0,0,0,8,1.1528603,0
38,1,0,0.8,43,100,100,0,100,0,100,100,1,1,48,0,6,8,100,100,-1,100,-1,0,0,0,0,0,7,0.9196242,0
52,0,4,0.2,35,50,100,0,100,100,100,100,2,1,44,0,10,2,100,100,-1,66,-1,42,0,0,0,0,4,1.0919324,4
38,1,3,0.130434783,193,44.444443,100,0,0,0,100,100,18,16,218,0,26,10,100,-1,-1,100,-1,45,1,1,0,0.6666667,4,1.3858186,0
52,0,2,0.3,51,100,100,0,0,100,100,100,1,1,53,0,9,7,100,-1,-1,100,-1,42,1,1,0,0.5,5,1.4951768,0
58,0,0,0.2,51,60,100,0,0,100,100,100,5,1,55,0.5714286,12,1,100,-1,-1,100,-1,0,0.42857143,1,0,1,5,1.6070336,3
48,2,2,0.333333333,40,50,100,0,100,100,100,100,2,1,45,1,8,2,100,100,-1,100,-1,25,0,0,0,0,4,1.5173913,0
42,0,0,-1,34,0,100,0,0,0,0,0,0,0,36,0,3,0,50,-1,-1,-1,-1,0,0,0,0,0,0,1.1240695,0
42,0,0,-1,42,50,100,0,0,100,100,100,2,2,152,0,10,1,100,-1,-1,100,-1,37,0,0,0,0,5,9.045045,0
40,3,1,0.444444444,59,50,100,0,0,100,100,100,2,3,64,0,8,2,100,-1,100,100,-1,25,0,0,0,0,4,1.7688442,2
40,0,2,0.133333333,198,50,100,0,0,100,100,100,16,19,203,0,6,5,100,100,-1,100,100,0,0,0,0,0,5,1.4383429,0
42,0,5,0.357142857,69,50,100,0,0,100,100,100,2,1,368,0,4,2,100,100,-1,100,-1,0,0,0,0,0,5,9.919075,0
40,15,1,0.166666667,329,38.88889,100,0,0,0,94.44444275,94.44444275,18,23,787,0,42,2,61,-1,-1,57,-1,0,0,0,0,0,5,2.4657655,0
72,0,3,0.081081081,212,80,100,0,0,0,100,100,5,10,235,0.1,30,28,100,-1,-1,100,-1,0,0.9,0,0,0.6666667,3,1.2338759,0
42,0,0,0.5,30,50,100,0,0,0,100,100,2,1,93,0,13,4,100,-1,-1,100,-1,44,0,0,0,0,3,10.428572,0
50,0,0,-1,14,0,0,0,100,0,0,0,0,0,15,0,2,0,-1,100,-1,-1,-1,0,0,0,0,0,0,3.140845,0
58,0,2,0.222222222,47,50,100,0,100,0,100,100,2,1,187,0,5,2,100,100,-1,100,-1,0,0,0,0,0,5,10.557895,0
68,0,2,0.333333333,64,75,100,0,100,100,100,100,4,7,75,0.4,19,3,100,100,-1,66,-1,46,0.6,0,0,0.33333334,5,1.7984496,1
40,0,1,0.176470588,269,43.75,100,0,0,0,68.75,68.75,16,60,304,0,80,0,70,100,-1,-1,-1,62,0,0,0,0,5,1.5824213,2
42,0,3,0.214285714,104,83.333336,100,0,0,100,100,100,6,5,459,1,14,9,50,-1,-1,66,-1,41,0,0,0,0,5,10.633136,2
24,0,1,0.2,38,50,100,0,100,100,100,100,2,1,169,0,12,1,100,100,-1,33,-1,50,1,1,0,0.5,3,4.821918,0
42,0,0,0.25,53,50,100,0,100,100,100,100,2,1,225,1,19,1,100,100,-1,100,-1,42,0,0,0,0,5,12.214286,0
48,1,2,0.19047619,321,70.96774,100,0,100,0,100,100,31,26,1678,0.23529412,88,3,72,77,-1,100,100,0,0.7647059,0.23076923,0.23076923,0.46153846,4,5.7633333,2
54,21,4,0.193548387,399,37.5,100,0,0,100,100,100,24,54,950,0.16666667,55,13,47,50,-1,100,-1,49,0.8333333,1,0,0.4,4,5.1596093,4
40,2,1,0.333333333,28,50,100,0,0,100,100,100,2,1,33,0,10,1,100,-1,-1,100,-1,66,0,0,0,0,3,2.4761906,1
42,0,1,0.666666667,39,50,100,0,0,0,100,100,2,1,150,0,14,4,100,-1,-1,100,-1,40,0,0,0,0,4,8.519231,0
40,1,0,0.4,50,50,100,0,0,100,100,100,2,1,67,1,28,0,100,-1,-1,100,-1,50,0,0,0,0,3,1.4467714,0
32,0,0,0.375,39,100,100,0,0,100,100,100,1,1,150,0,13,3,100,-1,-1,50,-1,40,1,0,0,0,4,11.613334,0
48,23,3,0.166666667,531,38.235294,100,0,0,0,100,100,34,35,1769,0.33333334,100,14,54,-1,-1,59,-1,0,0.6666667,0.3888889,0,0.055555556,4,6.6926255,0
50,0,1,0.272727273,61,100,100,0,0,100,100,100,1,1,64,0,6,6,100,-1,-1,100,-1,33,1,0.71428573,0,0.71428573,3,1.2914847,0
42,0,0,-1,22,0,0,0,0,0,0,0,0,1,24,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,1.2129964,0
50,1,6,0.101694915,365,61.53846,100,0,0,100,92.30769348,92.30769348,13,17,439,0.33333334,56,13,27,100,-1,53,-1,50,0.6666667,0,0,0,5,2.064099,0
40,0,2,0.230769231,113,35.714287,100,0,100,0,100,100,14,13,332,1,8,0,100,100,-1,100,-1,42,0,0,0,0,4,3.9985008,0
40,0,2,0.25,44,100,100,0,0,100,100,100,1,1,164,0,12,3,50,-1,-1,33,-1,50,0,0,0,0,4,8.822222,0
40,18,6,0.096774194,371,47.826088,100,0,0,0,86.95652008,86.95652008,23,32,1194,0.46666667,74,4,100,100,-1,100,100,0,0.53333336,0.75,0,0.3125,5,6.830645,0
48,0,1,0.333333333,46,66.666664,100,0,0,100,100,100,3,3,170,0,17,4,100,-1,-1,100,-1,42,1,1,0,0,3,8.282258,0
38,2,1,0.5,41,66.666664,100,0,0,100,100,100,3,3,73,0,7,7,66,-1,-1,50,-1,33,0,0,0,0,3,3.7399268,0
38,1,1,0.571428571,42,50,100,0,0,100,100,100,2,3,48,0,7,7,100,-1,-1,100,-1,33,0,0,0,0,4,2.1602564,0
40,0,4,0.333333333,57,50,100,0,100,100,100,100,2,1,295,1,11,2,100,100,-1,100,-1,40,0,0,0,0,3,30.377777,1
52,1,0,0.272727273,88,40,100,0,100,100,100,100,10,10,252,0,16,0,100,100,-1,100,-1,46,0,0,0,0,4,8.169082,0
40,0,3,0.111111111,130,57.142857,100,0,0,0,100,100,7,8,136,0,9,8,81,100,-1,66,-1,25,0,0,0,0,6,1.4534279,0
48,12,0,0.285714286,163,80,100,0,0,100,90,90,10,12,176,0.14285715,27,4,80,-1,-1,44,-1,45,0.85714287,0.8333333,0,0.5,5,1.4887323,0
30,0,0,0.555555556,84,100,100,0,0,100,100,100,2,2,94,0.4,12,3,100,-1,-1,100,-1,37,0.6,0,0,0.33333334,5,0.9554878,2
42,0,0,-1,78,0,0,0,0,0,0,0,0,4,89,0,12,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1.8893281,0
40,3,1,0.333333333,48,50,100,0,0,100,100,100,2,1,53,0,6,2,100,-1,100,100,-1,0,0,0,0,0,4,1.196875,3
50,0,0,0.4,54,60,100,0,0,100,100,100,5,7,199,0,7,3,100,-1,-1,100,-1,25,0,0,0,0,4,19.145454,2
58,0,0,-1,21,50,100,0,0,100,100,100,2,1,58,0,5,2,100,-1,-1,100,-1,0,0,0,0,0,3,9.244445,0
48,1,3,0.333333333,58,75,100,0,100,100,100,100,4,1,247,0,19,3,100,100,100,100,-1,40,0,0,0,0,4,9.413223,0
58,0,0,0.2,49,50,100,0,0,100,100,100,2,1,54,0.75,13,1,100,-1,-1,100,-1,0,0.25,1,0,1,4,1.5854644,2
40,16,1,0.16,373,29.166666,100,0,0,0,91.66666412,95.83333588,24,38,1086,1,46,5,50,-1,-1,75,-1,50,0,0,0,0,8,2.7595713,7
42,0,0,-1,122,0,0,0,0,0,0,0,0,0,131,0,10,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,1.7397261,0
40,0,2,0.272727273,75,57.142857,100,0,100,100,100,100,7,15,77,0,3,2,75,100,-1,83,-1,0,0,0,0,0,5,1.5067079,0
40,1,0,0.4,50,50,100,0,0,100,100,100,2,1,67,1,28,0,100,-1,-1,100,-1,50,0,0,0,0,3,1.4537522,0
58,0,0,-1,65,50,100,0,100,100,100,100,2,1,252,0.375,9,2,100,100,-1,100,-1,40,0.625,0.4,0.4,0,3,7.7891564,0
50,2,1,0.5,72,75,100,0,0,100,100,100,4,7,76,0,19,1,100,-1,-1,100,-1,0,1,0,0,0,4,1.3345196,2
50,2,1,0.333333333,71,75,100,0,0,100,100,100,4,7,77,0,16,1,100,-1,-1,100,-1,0,1,0,0,0,4,1.3549528,0
50,0,10,0.214285714,105,44.444443,100,0,0,0,100,100,9,5,400,0.5,19,9,60,100,-1,80,-1,46,0.5,1,0,1,5,13.023697,7
50,0,0,-1,39,0,0,0,100,0,0,0,0,11,44,1,6,0,-1,100,-1,-1,-1,0,0,0,0,0,0,4.294643,0
40,0,2,0.2,138,28.571428,100,0,0,100,85.7142868,85.7142868,7,9,513,0,21,6,50,-1,-1,50,-1,50,0,0,0,0,5,7.041363,0
48,0,3,0.5,86,100,100,0,0,0,100,100,1,1,505,0.5,22,6,100,-1,-1,100,-1,44,0.5,0,0,0,5,5.9117646,1
40,0,5,0.19047619,145,58.333332,100,0,0,0,100,100,12,7,154,0,11,8,57,100,-1,71,-1,33,0,0,0,0,6,1.3017021,0
42,0,5,0.214285714,56,40,100,0,0,100,100,100,5,3,211,0,9,4,66,-1,-1,100,-1,33,0,0,0,0,3,10.978102,0
52,0,2,0.3,51,100,100,0,0,100,100,100,1,1,54,0,10,7,100,-1,-1,100,-1,42,1,1,0,0.5,5,1.5016078,0
50,0,0,0.666666667,427,33.333332,100,0,0,0,94.44444275,97.22222137,36,40,1506,0,100,8,97,100,-1,100,-1,55,1,0.3,0,0.2,5,2.5160208,0
50,3,0,0.272727273,67,50,100,0,0,0,100,100,2,1,75,0,20,1,100,-1,-1,100,-1,46,1,1,0,1,6,0.98784196,5
30,17,2,0.181818182,313,36.363636,100,0,0,0,100,100,22,29,1192,0,55,11,40,-1,-1,44,100,48,1,0,0,0,4,6.452911,1
58,3,0,0.5,30,50,100,0,0,100,100,100,2,1,33,0,6,1,100,-1,-1,100,-1,0,1,1,0,1,2,2.32287,0
50,0,0,-1,41,0,0,0,100,0,0,0,0,11,48,1,8,0,-1,100,-1,-1,-1,0,0,0,0,0,0,4.3125,0
50,0,3,0.4,96,33.333332,100,0,0,0,100,100,3,1,536,0.6666667,13,6,100,100,-1,100,-1,0,0.33333334,0,0,0,6,12.259494,4
50,0,1,0.4,33,50,100,0,0,100,100,100,2,1,37,0,8,4,66,-1,-1,100,-1,25,1,1,0,0.5,2,1.965616,0
40,1,2,0.115384615,324,42.105263,100,0,0,0,63.15789413,63.15789413,19,69,359,0,87,2,68,100,-1,-1,-1,59,0,0,0,0,5,1.4932785,2
50,0,0,0.333333333,25,50,100,0,0,100,100,100,2,1,29,0.75,5,1,100,-1,-1,100,-1,0,0.25,0,0,0,3,1.8553191,1
48,25,6,0.107142857,459,46.875,100,0,0,100,100,100,32,26,1367,0.3902439,87,18,47,100,-1,48,-1,46,0.6097561,0.44,0,0.24,4,6.6899023,0
50,0,1,0.3125,157,37.5,100,0,0,0,100,100,8,4,675,0.5,25,18,77,100,-1,77,-1,45,0.5,0,0,0,4,12.722222,1
50,0,0,-1,39,0,0,0,0,0,0,0,0,0,43,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,3.12749,0
50,11,2,0.210526316,275,35,100,0,0,0,100,100,20,13,1198,0.3,74,13,37,-1,-1,63,50,49,0.7,0.2857143,0,0.42857143,4,7.3583426,2
48,2,2,0.333333333,59,50,100,0,100,100,100,100,2,2,64,0.33333334,7,3,33,100,-1,100,-1,33,0.6666667,0,0,0.5,6,1.053913,0
40,0,5,0.151515152,129,40,100,0,0,0,100,100,5,7,558,0,18,1,75,-1,-1,75,-1,42,0,0,0,0,3,7.5956283,0
68,0,0,0.111111111,103,66.666664,100,0,0,100,100,100,3,3,319,0.7692308,31,1,92,-1,-1,100,-1,0,0.23076923,0,0,0,4,21.56962,7
58,3,0,0.1875,74,60,100,0,0,50,60,60,5,3,76,0.6666667,9,4,100,-1,-1,66,-1,0,0.33333334,1,0,1,6,1.4932171,0
40,0,0,0.125,313,45.833332,100,0,0,0,100,100,24,18,315,0.6666667,3,4,93,100,100,100,100,0,0.33333334,0,0,0,5,0.83103395,0
40,0,4,0.19047619,99,33.333332,100,0,0,100,100,100,3,1,772,0,20,1,90,100,-1,85,-1,47,0,0,0,0,5,6.114754,2
50,0,6,0.1875,198,66.666664,100,0,0,100,100,100,12,10,731,0.5714286,39,9,76,100,-1,100,-1,51,0.42857143,0,0,0,4,7.7316666,0
50,0,0,0.333333333,45,100,100,0,100,0,100,100,1,1,54,0,12,1,100,100,-1,100,-1,33,0,0,0,0,6,0.92518705,3
48,0,1,0.333333333,50,66.666664,100,0,0,100,100,100,3,3,62,0,16,4,100,-1,-1,100,-1,41,1,0,0,0.5,3,1.5650741,0
50,3,0,0.125,175,54.545456,100,0,0,0,100,100,11,16,203,0,29,1,94,100,-1,100,-1,52,1,0,0,0,5,1.386598,8
40,0,1,0.272727273,56,66.666664,100,0,100,0,100,100,3,2,65,0,10,3,100,100,-1,100,-1,33,1,0,0,1,7,1.1318681,0
48,25,6,0.1,460,46.875,100,0,0,100,100,100,32,26,1369,0.4,88,18,47,100,-1,48,-1,46,0.6,0.41666666,0,0.25,4,6.6959634,0
52,0,2,0.166666667,31,50,100,0,0,100,100,100,2,1,40,0,10,2,100,-1,-1,100,-1,42,0,0,0,0,3,1.2678572,1
58,0,0,0.2,51,33.333332,100,0,0,100,100,100,3,1,56,0.6666667,13,1,100,-1,-1,100,-1,0,0.33333334,1,0,1,5,1.6146789,3
50,0,0,-1,10,0,0,0,100,0,0,0,0,0,13,0,4,0,-1,100,-1,-1,-1,0,0,0,0,0,0,2.5285714,0
40,0,0,0.2,53,50,100,0,100,100,100,100,6,1,192,0,12,0,100,100,-1,100,-1,44,0,0,0,0,2,6.054422,0
40,1,0,0.5,40,66.666664,100,0,0,100,100,100,3,4,45,0,8,5,100,-1,-1,100,-1,33,0,0,0,0,4,1.6761905,0
50,0,3,0.428571429,67,80,100,0,0,0,100,100,5,3,136,0,77,0,100,100,-1,100,-1,52,0,0,0,0,4,1.3860619,0
42,0,0,-1,59,0,0,0,0,0,0,0,0,0,64,0,6,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,1.9329807,0
40,1,2,0.375,76,60,100,0,0,0,100,100,5,23,78,1,3,2,55,100,-1,83,-1,0,0,0,0,0,3,1.741433,0
40,2,1,0.071428571,422,29.62963,100,0,0,0,77.77777863,74.07407379,27,58,474,0,103,5,97,100,-1,100,-1,59,1,0,0,0,11,1.0825292,0
50,0,0,-1,54,0,0,0,0,0,0,0,0,0,67,0,14,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,3.2915254,0
52,3,0,0.230769231,185,33.333332,100,0,0,0,83.33333588,83.33333588,6,3,686,0.25,82,10,40,100,-1,100,-1,58,0.75,0,0,0,4,3.9540095,1
40,1,0,0.428571429,53,50,100,0,0,100,100,100,2,1,70,1,29,0,100,-1,-1,100,-1,50,0,0,0,0,3,1.3768595,1
50,2,5,0.103448276,156,40,100,0,0,0,100,100,5,3,747,1,39,7,50,-1,-1,80,-1,52,0,0,0,0,3,19.465,2
52,10,5,0.121212121,216,30.76923,100,0,0,0,100,100,13,12,229,0.5,42,10,50,100,-1,100,-1,54,0.5,0.09090909,0,0.8181818,4,2.2059214,0
48,0,0,0.25,28,50,100,0,0,100,100,100,2,1,30,0,5,1,100,-1,-1,100,-1,33,0,0,0,0,4,1.1293533,0
40,1,1,0.071428571,420,29.62963,100,0,0,0,77.77777863,74.07407379,27,58,472,0,103,4,97,100,-1,100,-1,59,1,0,0,0,10,1.0868866,0
48,0,5,0.125,46,50,100,0,0,0,100,100,2,1,195,0,13,2,100,100,-1,100,-1,44,0,0,0,0,3,9.178862,1
50,1,0,0.333333333,71,100,100,0,0,0,100,100,1,1,77,1,16,4,100,-1,-1,100,-1,50,0,0,0,0,7,0.98957247,3
40,9,2,0.272727273,183,80,100,0,0,0,100,90,10,9,401,0.30612245,28,4,100,100,-1,100,-1,0,0.6938776,0.11764706,0,0.5588235,4,2.6255925,0
58,3,0,0.230769231,60,50,100,0,100,100,100,100,2,1,61,0,7,3,100,100,-1,75,-1,0,1,1,0,1,3,1.4755155,0
50,0,2,0.428571429,83,66.666664,100,0,0,100,100,100,9,7,239,0,17,4,42,-1,-1,33,-1,0,0,0,0,0,3,11.027323,0
48,0,2,0.25,34,50,100,0,0,0,100,100,2,1,184,0,12,3,100,-1,-1,100,-1,42,0,0,0,0,6,6.7272725,0
40,1,0,0.5,57,50,100,0,0,100,100,100,2,1,73,1,33,0,100,-1,-1,100,-1,52,0,0,0,0,3,1.2578125,0
40,1,1,0.068965517,420,27.586206,100,0,0,0,75.86206818,68.96551514,29,61,473,0,107,3,97,100,-1,100,-1,59,1,0,0,0,8,1.1712985,0
48,11,6,0.176470588,221,69.23077,100,0,0,100,84.61538696,84.61538696,13,15,556,0,48,6,87,100,-1,77,-1,50,1,1,0,0.6666667,3,1.6994175,0
48,0,0,0.25,30,50,100,0,0,100,100,100,2,1,35,0,8,1,100,-1,-1,100,-1,33,1,0.5,0,0.5,4,1.1593534,0
50,3,0,0.333333333,153,40,100,0,0,0,50,100,10,14,162,0,11,1,71,100,-1,100,-1,33,0,0,0,0,5,1.2472804,2
40,24,4,0.16,542,80.76923,100,0,0,0,100,100,26,33,636,0.07692308,124,1,92,100,-1,100,-1,51,0.9230769,0.7777778,0,0.19444445,4,1.5850072,7
50,2,0,-1,14,100,0,0,0,0,100,100,1,2,20,0,4,1,-1,-1,-1,-1,-1,0,0,0,0,0,1,5.756757,0
54,0,1,0.5,193,26.666666,100,0,0,0,100,100,15,14,670,0,23,0,100,100,-1,100,100,52,1,0.2857143,0,0,4,19.71515,0
50,6,3,0.210526316,120,62.5,100,0,0,0,100,100,8,11,328,0.33333334,50,4,20,100,-1,100,-1,53,0.6666667,0,0,1,3,3.0192485,1
58,0,7,0.111111111,198,63.636364,100,100,100,0,100,100,11,9,813,0.85714287,24,3,100,100,-1,-1,100,45,0.14285715,1,1,0,7,10.054321,6
54,0,2,0.2,35,50,100,0,0,100,100,100,2,1,40,0,10,1,100,-1,-1,100,-1,50,0,0,0,0,3,1.3365854,0
50,0,3,0.083333333,224,51.612904,100,0,100,100,100,100,31,27,584,0,10,4,81,87,-1,100,-1,42,1,1,0,0,3,3.847758,7
58,3,1,0.25,57,50,100,0,0,100,100,100,4,3,83,0,6,2,100,-1,-1,100,-1,40,1,1,0,1,6,1.8368,2
68,0,2,0.272727273,117,50,100,0,0,0,100,100,8,30,122,0.33333334,17,22,93,-1,-1,50,100,46,0.6666667,0,0,0,4,2.157754,0
68,1,2,0.333333333,80,75,100,0,100,100,100,100,4,7,89,0.6923077,17,4,100,100,-1,50,-1,45,0.30769232,0,0,0.25,5,1.9569496,1
40,3,0,0.428571429,61,80,100,0,0,0,100,100,5,7,69,0,10,7,66,-1,-1,100,-1,40,0,0,0,0,3,2.1638796,0
24,0,0,0.5,14,100,100,0,0,100,100,100,1,1,41,0,7,1,100,-1,-1,100,-1,33,0,0,0,0,1,5.04,0
42,25,6,0.1,586,40.625,100,0,0,0,75,75,32,33,1954,0.6,142,24,85,-1,-1,100,-1,54,0.4,0.5,0,0.75,3,3.3900893,4
42,0,1,0.25,279,88.888885,100,0,0,100,100,100,9,17,1032,0,25,1,100,100,-1,100,100,45,0,0,0,0,4,5.2001495,0
42,0,0,-1,119,0,0,0,0,0,0,0,0,0,128,0,10,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,1.314778,0
40,0,9,0.12,280,43.75,100,0,0,0,68.75,68.75,16,60,313,0,78,0,67,100,-1,-1,-1,59,0,0,0,0,5,1.6689409,6
40,0,2,0.25,28,66.666664,100,0,0,100,100,100,3,2,33,0,6,3,100,100,-1,33,-1,0,0,0,0,0,4,1.7094802,0
52,0,2,0.3,51,100,100,0,0,100,100,100,1,1,54,0,10,7,100,-1,-1,100,-1,42,1,1,0,0.5,5,1.5048232,0
24,1,0,0.111111111,102,60,100,0,0,100,80,80,5,4,432,1,13,2,40,100,-1,66,-1,40,0,0,0,0,3,6.239193,0
42,0,2,0.210526316,137,47.058823,100,0,0,0,100,100,17,16,536,1,18,2,66,-1,-1,100,-1,46,0,0,0,0,5,10.136691,0
48,0,3,0.333333333,52,75,100,0,100,100,100,100,4,1,237,0,16,4,100,100,100,100,-1,45,0,0,0,0,4,11.593023,0
50,11,2,0.3125,218,46.153847,100,0,0,100,84.61538696,84.61538696,13,14,646,0.46153846,85,10,92,-1,-1,66,-1,0,0.53846157,0.5714286,0,0.14285715,5,3.144678,1
50,2,0,0.2,122,66.666664,100,0,0,0,100,83.33333588,6,5,629,0,30,8,71,-1,-1,75,-1,52,0,0,0,0,5,16.389221,2
48,12,4,0.222222222,262,29.62963,100,0,0,100,100,100,27,24,817,0.25,57,10,50,-1,-1,60,-1,47,0.75,0.6666667,0,0.33333334,4,7.339109,0
40,13,1,0.2,260,38.88889,100,0,0,0,94.44444275,94.44444275,18,20,473,0,36,3,54,-1,-1,66,-1,0,0,0,0,0,3,2.4191892,0
58,3,0,0.1875,79,60,100,0,0,50,60,60,5,3,81,0.5,9,4,100,-1,-1,66,-1,0,0.5,1,0,1,6,1.3986014,0
50,2,0,0.6,118,75,100,0,0,0,100,100,4,3,539,1,44,4,50,100,-1,80,-1,62,0,0,0,0,5,4.227704,3
68,0,0,0.111111111,103,66.666664,100,0,0,100,100,100,3,3,319,0.7692308,31,1,92,-1,-1,100,-1,48,0.23076923,0,0,0,4,21.518988,7
72,0,1,0.272727273,61,33.333332,100,0,0,0,100,100,3,1,70,1,18,8,75,-1,-1,100,-1,0,0,0,0,0,4,1.6276041,0
38,1,0,0.8,54,50,100,0,0,0,100,100,2,1,59,0,6,13,100,-1,-1,100,-1,0,0,0,0,0,6,1.0992366,0
48,2,1,0.166666667,86,50,100,0,0,100,100,100,2,1,91,0.9166667,14,3,66,100,-1,100,-1,40,0.083333336,1,0,1,3,1.4216262,0
50,1,1,0.5,67,60,100,0,0,100,100,100,5,7,78,0,18,0,100,-1,-1,100,-1,46,1,0,0,0,4,1.2205006,2
50,0,2,0.3,143,60,100,100,100,0,100,100,5,12,536,0,161,8,72,80,-1,100,100,52,1,1,0,0,4,4.282934,0
50,3,0,0.428571429,50,100,100,0,0,0,100,100,1,1,55,0,8,2,100,-1,-1,100,-1,25,0,0,0,0,6,1.37084,0
48,22,1,0.133333333,448,50,100,0,0,100,89.2857132,89.2857132,28,32,490,0,63,18,96,-1,-1,66,-1,50,1,1,0,0.6666667,3,1.8489519,0
48,2,2,0.166666667,110,33.333332,100,0,0,100,100,100,3,1,664,0,23,1,91,100,-1,100,-1,47,0,0,0,0,5,3.7116477,4
40,0,3,0.142857143,146,50,100,0,0,0,80,90,10,7,537,1,26,8,100,-1,-1,80,-1,47,0,0,0,0,5,9.555555,0
30,0,0,0.285714286,119,46.666668,100,0,0,100,100,100,15,27,149,0.5,32,6,100,100,-1,100,-1,46,0.5,0.6666667,0.33333334,0,5,1.6258278,0
52,10,5,0.121212121,208,25,100,0,0,0,100,100,12,12,221,0.45,41,8,55,100,-1,100,-1,56,0.55,0.09090909,0,0.8181818,4,2.2545109,0
50,0,0,0.333333333,22,50,100,0,0,100,100,100,2,1,26,0,5,1,100,-1,-1,100,-1,0,0,0,0,0,3,1.6875,1
50,0,2,0.230769231,74,25,100,0,100,100,100,100,4,3,196,0,23,11,100,100,-1,50,-1,45,1,0.5,0,0,4,5.4602075,0
40,4,2,0.175,491,37.288136,100,0,0,100,100,100,59,86,612,0,122,13,100,100,-1,100,-1,49,0,0,0,0,4,1.2739547,0
50,0,3,0.428571429,67,80,100,0,0,0,100,100,5,3,69,0,10,0,100,100,-1,100,-1,33,0,0,0,0,4,1.3097345,0
48,5,4,0.15,126,63.636364,100,0,0,100,100,100,11,12,138,1,47,2,100,100,-1,100,-1,56,0,0,0,0,4,1.4723148,2
30,0,0,0.222222222,52,50,100,0,0,0,100,100,2,1,63,0,12,3,100,-1,-1,100,-1,37,1,0,0,0,3,3.0492308,0
50,0,1,0.3125,144,37.5,100,0,0,0,100,100,8,4,597,0.2,21,16,75,100,-1,77,-1,47,0.8,0,0,0,3,12.318182,1
30,1,0,0.2,51,100,100,0,100,100,100,100,3,6,61,0,11,3,100,100,-1,75,-1,37,0,0,0,0,4,1.3868501,0
48,0,0,0.307692308,53,50,100,0,0,100,100,100,2,1,65,0,14,2,100,100,-1,100,-1,40,0,0,0,0,5,1.1334081,0
42,0,5,0.461538462,92,66.666664,100,0,0,0,100,100,3,1,422,0,17,4,100,-1,-1,100,-1,46,0,0,0,0,4,8.833333,0
42,0,0,0.5,77,0,0,0,0,0,0,0,0,0,87,0,11,1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2.1179857,0
32,1,0,0.2,54,66.666664,0,0,100,100,100,100,3,1,236,0,28,4,-1,100,-1,100,-1,52,1,0,0,0,4,11.930555,0
52,0,1,0.5,36,50,100,0,0,100,100,100,2,1,41,0,11,1,100,-1,-1,100,-1,33,0,0,0,0,4,1.0037453,0
52,0,1,0.181818182,73,50,100,0,0,100,100,100,2,3,74,1,2,2,100,-1,100,83,-1,0,0,0,0,0,4,1.1090909,0
40,0,9,0.12,280,43.75,100,0,0,0,68.75,68.75,16,60,313,0,78,0,67,100,-1,-1,-1,59,0,0,0,0,5,1.6571429,6
50,0,0,0.5,58,50,100,0,100,100,100,100,4,1,61,0,5,1,100,100,-1,100,-1,0,1,0,0,0,6,1.0013021,2
48,17,3,0.4,293,47.058823,100,100,0,100,100,100,17,33,328,0.16666667,42,4,100,66,-1,100,100,47,0.8333333,0.7,0,0.3,6,1.3482292,1
40,13,0,0.21875,304,46.42857,100,0,0,100,100,100,28,33,366,0,63,16,100,100,-1,100,-1,49,1,1,0,0.75,4,1.7044091,0
72,0,12,0.125,129,25,100,0,0,0,100,100,8,6,168,1,28,23,75,100,-1,80,-1,0,0,0,0,0,6,1.7202842,8
